@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 3\nSize of the tree: 4\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 5\nSize of the tree: 8\n','Number of leaves: 2\nSize of the tree: 3\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

weather,10,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,13,1,1,0,0,100,0,0,1,0.341463,0.341463,85.365854,85.365854,0.736966,0.602665,0.134301,0.736966,0.602665,0.134301,0.134301,0.134301,18.223523,1,1,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,3985,2364,1536,100,100,?,?,?,?,?
Glass,1,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,14,8,0,63.636364,36.363636,0,0.468278,0.104917,0.244196,49.572622,75.290519,48.002519,26.822824,21.179695,2.181933,1.219219,0.962713,28.510203,1.295918,59.39314,1,7,0.266667,4,0.733333,11,0,0,0.636364,1,0.777778,0.68313,0.971429,0.916327,0.636364,0.188745,0.811255,0.363636,?,0.636364,?,?,0.9171,0.772491,?,0.636364,0,0,0,0,0,0,24420,22563,4033,95.454545,27.922078,?,?,?,?,?
Glass,1,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,14,8,0,63.636364,36.363636,0,0.47929,0.112653,0.270184,53.260592,83.363443,47.702958,35.825951,11.877008,2.168316,1.628452,0.539864,27.163822,1.234719,56.943685,0.428571,3,0.066667,1,0.933333,14,0.571429,4,0.75,0.428571,0.545455,0.437042,0.790476,0.640074,0.636364,0.184233,0.815767,0.363636,?,0.636364,?,?,0.833496,0.665834,?,0.636364,0,0.015,0,0.015625,0,15.625,24420,22563,4033,90.909091,24.675325,?,?,?,?,?
Glass,1,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,15,7,0,68.181818,31.818182,0,0.567416,0.110074,0.248429,51.785812,76.226297,49.182986,26.976943,22.206043,2.23559,1.226225,1.009366,29.374839,1.33522,59.725611,1,7,0.266667,4,0.733333,11,0,0,0.636364,1,0.777778,0.68313,0.885714,0.692177,0.681818,0.119913,0.880087,0.318182,?,0.681818,?,?,0.890584,0.734652,?,0.681818,0,0,0,0,0,0,24420,22563,4033,95.454545,27.922078,?,?,?,?,?
Glass,1,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,15,7,0,68.181818,31.818182,0,0.568627,0.107495,0.255504,50.004615,77.412998,50.496248,34.095595,16.400653,2.295284,1.5498,0.745484,30.35022,1.379555,60.103911,0.714286,5,0.2,3,0.8,12,0.285714,2,0.625,0.714286,0.666667,0.497955,0.833333,0.734343,0.681818,0.13445,0.86555,0.318182,?,0.681818,?,?,0.877652,0.767549,?,0.681818,0,0,0,0,0,0,24420,22563,4033,90.909091,25.974026,?,?,?,?,?
Glass,1,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.601266,0.077405,0.207189,36.388234,63.515831,46.480972,20.716666,25.764305,2.21338,0.986508,1.226872,31.926452,1.520307,68.687145,1,7,0.285714,4,0.714286,10,0,0,0.636364,1,0.777778,0.6742,0.97449,0.927438,0.714286,0.105556,0.894444,0.285714,?,0.714286,?,?,0.948478,0.84966,?,0.714286,0,0,0,0,0,0,24529,22672,3924,95.238095,23.809524,?,?,?,?,?
Glass,1,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,12,9,0,57.142857,42.857143,0,0.407524,0.142241,0.29741,66.867493,91.173825,46.480972,53.915462,-7.43449,2.21338,2.567403,-0.354023,19.953977,0.950189,42.929346,0.714286,5,0.142857,2,0.857143,12,0.285714,2,0.714286,0.714286,0.714286,0.571429,0.831633,0.717378,0.571429,0.152632,0.847368,0.428571,0.566138,0.571429,0.560714,0.428419,0.784273,0.601051,0.356548,0.571429,0,0,0,0,0,0,24529,22672,3924,80.952381,27.891156,?,?,?,?,?
Glass,1,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.596154,0.106213,0.266284,49.930574,81.631855,46.480972,47.656617,-1.175645,2.21338,2.269363,-0.055983,24.770661,1.179555,53.292045,0.857143,6,0.285714,4,0.714286,10,0.142857,1,0.6,0.857143,0.705882,0.53936,0.836735,0.636905,0.714286,0.142857,0.857143,0.285714,?,0.714286,?,?,0.819012,0.659921,?,0.714286,0,0,0,0,0,0,24529,22672,3924,80.952381,23.129252,?,?,?,?,?
Glass,1,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.594855,0.096316,0.246505,45.968949,76.871348,44.430294,31.461377,12.968918,2.115728,1.498161,0.617568,29.030304,1.382395,65.338986,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.867347,0.684447,0.714286,0.132418,0.867582,0.285714,?,0.714286,?,?,0.872907,0.77316,?,0.714286,0,0,0,0,0,0,24529,22672,3924,90.47619,23.809524,?,?,?,?,?
Glass,1,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.588235,0.115226,0.252157,54.994388,78.633758,44.430294,27.201485,17.228809,2.115728,1.295309,0.820419,25.503388,1.214447,57.400899,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.867347,0.69325,0.714286,0.132418,0.867582,0.285714,?,0.714286,?,?,0.855141,0.647783,?,0.714286,0,0,0,0,0,0,24529,22672,3924,95.238095,29.931973,?,?,?,?,?
Glass,1,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.594855,0.112525,0.265588,53.70504,82.822147,44.430294,48.545701,-4.115406,2.115728,2.3117,-0.195972,24.063397,1.145876,54.159886,1,7,0.357143,5,0.642857,9,0,0,0.583333,1,0.736842,0.612372,0.862245,0.666667,0.714286,0.121429,0.878571,0.285714,?,0.714286,?,?,0.828268,0.686639,?,0.714286,0,0,0,0,0,0,24529,22672,3924,80.952381,26.530612,?,?,?,?,?
Glass,2,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,14,8,0,63.636364,36.363636,0,0.491329,0.102338,0.232338,48.354247,71.634596,48.002519,18.648521,29.353997,2.181933,0.84766,1.334273,30.307402,1.377609,63.137107,0.571429,4,0.2,3,0.8,12,0.428571,3,0.571429,0.571429,0.571429,0.371429,0.890476,0.814286,0.636364,0.169697,0.830303,0.363636,?,0.636364,?,?,0.910871,0.81832,?,0.636364,0,0,0,0,0,0,24420,22563,4033,100,28.571429,?,?,?,?,?
Glass,2,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,14,8,0,63.636364,36.363636,0,0.48538,0.109206,0.24715,51.599392,76.201352,48.002519,26.823824,21.178695,2.181933,1.219265,0.962668,28.293414,1.286064,58.94152,0.857143,6,0.4,6,0.6,9,0.142857,1,0.5,0.857143,0.631579,0.427618,0.852381,0.685714,0.636364,0.179221,0.820779,0.363636,?,0.636364,?,?,0.869589,0.729545,?,0.636364,0,0,0,0,0,0,24420,22563,4033,95.454545,27.272727,?,?,?,?,?
Glass,2,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,15,7,0,68.181818,31.818182,0,0.544379,0.112653,0.263468,53.227746,81.232503,48.002519,35.074805,12.927714,2.181933,1.594309,0.587623,27.818941,1.264497,57.953087,0.714286,5,0.2,3,0.8,12,0.285714,2,0.625,0.714286,0.666667,0.497955,0.847619,0.652381,0.681818,0.167532,0.832468,0.318182,?,0.681818,?,?,0.843452,0.677712,?,0.681818,0,0,0,0,0,0,24420,22563,4033,90.909091,25.974026,?,?,?,?,?
Glass,2,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,15,7,0,68.181818,31.818182,0,0.534743,0.110074,0.274846,52.009371,84.740709,48.002519,64.140136,-16.137617,2.181933,2.915461,-0.733528,23.896117,1.086187,49.780964,0.857143,6,0.133333,2,0.866667,13,0.142857,1,0.75,0.857143,0.8,0.700826,0.890476,0.902597,0.681818,0.153497,0.846503,0.318182,?,0.681818,?,?,0.793284,0.634298,?,0.681818,0,0,0,0,0,0,24420,22563,4033,72.727273,22.077922,?,?,?,?,?
Glass,2,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,14,7,0,66.666667,33.333333,0,0.531847,0.110273,0.260847,52.733125,81.525655,43.687682,27.174702,16.51298,2.080366,1.294033,0.786332,24.341722,1.15913,55.717587,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.872449,0.75,0.666667,0.132418,0.867582,0.333333,?,0.666667,?,?,0.860931,0.707607,?,0.666667,0,0,0,0,0,0,24537,22672,3924,95.238095,25.85034,?,?,?,?,?
Glass,2,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,14,7,0,66.666667,33.333333,0,0.524272,0.120629,0.255404,57.312574,79.239191,45.610762,41.761917,3.848845,2.171941,1.988663,0.183278,24.688845,1.175659,54.12943,0.857143,6,0.285714,4,0.714286,10,0.142857,1,0.6,0.857143,0.705882,0.53936,0.831633,0.756494,0.666667,0.156227,0.843773,0.333333,0.710204,0.666667,0.663866,0.541201,0.864694,0.782777,0.617647,0.666667,0,0,0,0,0,0,24529,22672,3924,85.714286,29.931973,?,?,?,?,?
Glass,2,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,13,8,0,61.904762,38.095238,0,0.45098,0.101719,0.243299,47.756866,74.480674,46.924024,24.675735,22.248288,2.234477,1.175035,1.059442,29.00006,1.380955,61.802161,1,7,0.285714,4,0.714286,10,0,0,0.636364,1,0.777778,0.6742,0.908163,0.777984,0.619048,0.174603,0.825397,0.380952,?,0.619048,?,?,0.889739,0.784972,?,0.619048,0,0,0,0,0,0,24529,22672,3924,95.238095,25.85034,?,?,?,?,?
Glass,2,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,13,8,0,61.904762,38.095238,0,0.478261,0.128734,0.283388,60.440333,86.753054,46.924024,38.559669,8.364354,2.234477,1.836175,0.398303,22.882313,1.089634,48.764601,0.714286,5,0.142857,2,0.857143,12,0.285714,2,0.714286,0.714286,0.714286,0.571429,0.867347,0.779696,0.619048,0.137009,0.862991,0.380952,?,0.619048,?,?,0.851175,0.690738,?,0.619048,0,0,0,0,0,0,24529,22672,3924,90.47619,27.891156,?,?,?,?,?
Glass,2,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,14,7,0,66.666667,33.333333,0,0.546296,0.10442,0.23889,49.087925,73.234082,46.480972,25.090151,21.390821,2.21338,1.194769,1.018611,27.998804,1.333276,60.237132,0.857143,6,0.357143,5,0.642857,9,0.142857,1,0.545455,0.857143,0.666667,0.47194,0.867347,0.777067,0.666667,0.145238,0.854762,0.333333,?,0.666667,?,?,0.893036,0.775462,?,0.666667,0,0.016,0,0.015625,0,15.625,24529,22672,3924,95.238095,27.891156,?,?,?,?,?
Glass,2,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,13,8,0,61.904762,38.095238,0,0.471698,0.120629,0.273654,56.70774,83.891383,46.480972,36.414865,10.066107,2.21338,1.734041,0.479338,24.528514,1.168024,52.771088,1,7,0.357143,5,0.642857,9,0,0,0.583333,1,0.736842,0.612372,0.816327,0.667749,0.619048,0.147619,0.852381,0.380952,?,0.619048,?,?,0.84164,0.692435,?,0.619048,0,0,0,0,0,0,24529,22672,3924,90.47619,27.891156,?,?,?,?,?
Glass,3,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,19,3,0,86.363636,13.636364,0,0.8125,0.089445,0.226556,42.262373,69.85193,48.002519,30.028521,17.973998,2.181933,1.364933,0.817,31.911821,1.450537,66.479471,1,7,0.133333,2,0.866667,13,0,0,0.777778,1,0.875,0.82102,0.914286,0.77381,0.863636,0.04697,0.95303,0.136364,0.838384,0.863636,0.845076,0.81085,0.913149,0.821419,0.801389,0.863636,0,0,0,0,0,0,24420,22563,4033,90.909091,24.025974,?,?,?,?,?
Glass,3,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,14,8,0,63.636364,36.363636,0,0.47929,0.128124,0.268491,60.277776,82.381972,49.182986,37.790602,11.392384,2.23559,1.717755,0.517836,25.881667,1.176439,52.623212,0.857143,6,0.333333,5,0.666667,10,0.142857,1,0.545455,0.857143,0.666667,0.48795,0.82381,0.68399,0.636364,0.162554,0.837446,0.363636,?,0.636364,?,?,0.835823,0.704825,?,0.636364,0,0,0,0,0,0,24420,22563,4033,90.909091,30.519481,?,?,?,?,?
Glass,3,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,13,9,0,59.090909,40.909091,0,0.421053,0.120388,0.266472,56.00217,80.736198,50.496248,36.733084,13.763164,2.295284,1.669686,0.625598,27.38435,1.244743,54.230465,0.857143,6,0.2,3,0.8,12,0.142857,1,0.666667,0.857143,0.75,0.622532,0.866667,0.717857,0.590909,0.176874,0.823126,0.409091,?,0.590909,?,?,0.865411,0.689943,?,0.590909,0,0,0,0,0,0,24420,22563,4033,90.909091,27.922078,?,?,?,?,?
Glass,3,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,15,7,0,68.181818,31.818182,0,0.557471,0.100189,0.235998,46.605828,71.503068,50.496248,25.597005,24.899243,2.295284,1.1635,1.131784,31.573916,1.435178,62.527252,0.857143,6,0.2,3,0.8,12,0.142857,1,0.666667,0.857143,0.75,0.622532,0.928571,0.857535,0.681818,0.148485,0.851515,0.318182,?,0.681818,?,?,0.907955,0.804257,?,0.681818,0,0,0,0,0,0,24420,22563,4033,95.454545,27.272727,?,?,?,?,?
Glass,3,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,16,5,0,76.190476,23.809524,0,0.669811,0.088211,0.217477,41.468111,66.669801,46.480972,28.622939,17.858033,2.21338,1.362997,0.850383,30.182327,1.437254,64.934802,0.714286,5,0.214286,3,0.785714,11,0.285714,2,0.625,0.714286,0.666667,0.485363,0.897959,0.78539,0.761905,0.119048,0.880952,0.238095,?,0.761905,?,?,0.893842,0.80117,?,0.761905,0,0,0,0,0,0,24529,22672,3924,90.47619,25.170068,?,?,?,?,?
Glass,3,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,12,9,0,57.142857,42.857143,0,0.401899,0.128734,0.301724,60.517647,92.496375,46.480972,53.192829,-6.711857,2.21338,2.532992,-0.319612,21.808354,1.038493,46.918886,0.571429,4,0.214286,3,0.785714,11,0.428571,3,0.571429,0.571429,0.571429,0.357143,0.770408,0.577664,0.571429,0.176984,0.823016,0.428571,?,0.571429,?,?,0.774946,0.569106,?,0.571429,0,0,0,0,0,0,24529,22672,3924,80.952381,25.170068,?,?,?,?,?
Glass,3,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,13,8,0,61.904762,38.095238,0,0.447368,0.117928,0.267673,56.283737,83.47227,44.430294,35.325727,9.104567,2.115728,1.682177,0.433551,23.120573,1.10098,52.037857,0.571429,4,0.214286,3,0.785714,11,0.428571,3,0.571429,0.571429,0.571429,0.357143,0.831633,0.691209,0.619048,0.191026,0.808974,0.380952,?,0.619048,?,?,0.822632,0.651282,?,0.619048,0,0,0,0,0,0,24529,22672,3924,90.47619,26.530612,?,?,?,?,?
Glass,3,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,16,5,0,76.190476,23.809524,0,0.66877,0.096316,0.237642,45.968949,74.107302,44.430294,16.828218,27.602077,2.115728,0.801344,1.314385,29.048555,1.383265,65.380064,0.857143,6,0.142857,2,0.857143,12,0.142857,1,0.75,0.857143,0.8,0.693375,0.887755,0.761657,0.761905,0.108608,0.891392,0.238095,?,0.761905,?,?,0.888867,0.771356,?,0.761905,0,0,0,0,0,0,24529,22672,3924,100,24.489796,?,?,?,?,?
Glass,3,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,12,9,0,57.142857,42.857143,0,0.407524,0.128734,0.295436,61.441131,92.130037,44.430294,52.518106,-8.087812,2.115728,2.500862,-0.385134,21.434774,1.020704,48.243602,0.714286,5,0.214286,3,0.785714,11,0.285714,2,0.625,0.714286,0.666667,0.485363,0.790816,0.708333,0.571429,0.145116,0.854884,0.428571,?,0.571429,?,?,0.811743,0.643359,?,0.571429,0,0,0,0,0,0,24529,22672,3924,80.952381,25.85034,?,?,?,?,?
Glass,3,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,14,7,0,66.666667,33.333333,0,0.524272,0.10442,0.229733,49.934269,71.801044,43.687682,25.333404,18.354278,2.080366,1.206353,0.874013,25.682699,1.222986,58.78705,1,7,0.285714,4,0.714286,10,0,0,0.636364,1,0.777778,0.6742,1,1,0.666667,0.126923,0.873077,0.333333,?,0.666667,?,?,0.930846,0.810884,?,0.666667,0,0,0,0,0,0,24529,22672,3924,95.238095,29.251701,?,?,?,?,?
Glass,4,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,11,11,0,50,50,0,0.3125,0.13586,0.29925,64.193119,92.264987,48.002519,55.170798,-7.16828,2.181933,2.507764,-0.325831,21.160695,0.96185,44.082467,0.714286,5,0.266667,4,0.733333,11,0.285714,2,0.555556,0.714286,0.625,0.424043,0.766667,0.682817,0.5,0.178822,0.821178,0.5,0.475469,0.5,0.483712,0.315356,0.784512,0.621874,0.304167,0.5,0,0,0,0,0,0,24420,22563,4033,81.818182,27.272727,?,?,?,?,?
Glass,4,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,15,7,0,68.181818,31.818182,0,0.558739,0.102338,0.257427,48.354247,79.370023,48.002519,40.85736,7.145158,2.181933,1.857153,0.32478,26.972118,1.226005,56.188964,1,7,0.333333,5,0.666667,10,0,0,0.583333,1,0.736842,0.62361,0.880952,0.690476,0.681818,0.134199,0.865801,0.318182,?,0.681818,?,?,0.857846,0.691804,?,0.681818,0,0,0,0,0,0,24420,22563,4033,86.363636,24.025974,?,?,?,?,?
Glass,4,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,17,5,0,77.272727,22.727273,0,0.6875,0.092024,0.216191,43.480748,66.656092,48.002519,15.657881,32.344638,2.181933,0.711722,1.470211,32.344638,1.470211,67.381126,0.857143,6,0.133333,2,0.866667,13,0.142857,1,0.75,0.857143,0.8,0.700826,0.919048,0.796939,0.772727,0.096537,0.903463,0.227273,?,0.772727,?,?,0.937879,0.827263,?,0.772727,0,0,0,0,0,0,24420,22563,4033,100,25.974026,?,?,?,?,?
Glass,4,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,13,9,0,59.090909,40.909091,0,0.422741,0.122099,0.271985,57.691265,83.858653,48.002519,30.810722,17.191797,2.181933,1.400487,0.781445,25.313997,1.150636,52.734727,0.857143,6,0.333333,5,0.666667,10,0.142857,1,0.545455,0.857143,0.666667,0.48795,0.833333,0.689177,0.590909,0.186147,0.813853,0.409091,?,0.590909,?,?,0.846104,0.729368,?,0.590909,0,0,0,0,0,0,24420,22563,4033,95.454545,27.272727,?,?,?,?,?
Glass,4,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,14,7,0,66.666667,33.333333,0,0.516447,0.109823,0.249943,52.517999,78.117508,43.687682,33.347733,10.339949,2.080366,1.587987,0.492379,23.830518,1.134787,54.547454,0.857143,6,0.071429,1,0.928571,13,0.142857,1,0.857143,0.857143,0.857143,0.785714,0.984694,0.957143,0.666667,0.145788,0.854212,0.333333,?,0.666667,?,?,0.870756,0.734598,?,0.666667,0,0,0,0,0,0,24529,22672,3924,90.47619,27.210884,?,?,?,?,?
Glass,4,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,17,4,0,80.952381,19.047619,0,0.72549,0.090913,0.198166,43.193916,61.481003,45.610762,14.068081,31.542681,2.171941,0.669909,1.502032,31.542681,1.502032,69.156225,0.857143,6,0.142857,2,0.857143,12,0.142857,1,0.75,0.857143,0.8,0.693375,0.938776,0.844156,0.809524,0.106227,0.893773,0.190476,?,0.809524,?,?,0.960086,0.887205,?,0.809524,0,0,0,0,0,0,24529,22672,3924,100,29.251701,?,?,?,?,?
Glass,4,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,14,7,0,66.666667,33.333333,0,0.528846,0.120629,0.259571,56.635293,79.461738,46.924024,42.174475,4.749549,2.234477,2.008308,0.226169,27.158122,1.293244,57.876797,0.857143,6,0.285714,4,0.714286,10,0.142857,1,0.6,0.857143,0.705882,0.53936,0.872449,0.760317,0.666667,0.150794,0.849206,0.333333,?,0.666667,?,?,0.841704,0.750321,?,0.666667,0,0,0,0,0,0,24529,22672,3924,85.714286,29.251701,?,?,?,?,?
Glass,4,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,16,5,0,76.190476,23.809524,0,0.672897,0.093614,0.237601,43.951826,72.736211,46.924024,30.033631,16.890392,2.234477,1.430173,0.804304,29.356113,1.39791,62.560945,0.714286,5,0.142857,2,0.857143,12,0.285714,2,0.714286,0.714286,0.714286,0.571429,0.903061,0.8,0.761905,0.103175,0.896825,0.238095,?,0.761905,?,?,0.889677,0.761565,?,0.761905,0,0,0,0,0,0,24529,22672,3924,90.47619,23.129252,?,?,?,?,?
